;airline;flight;source_city;departure_time;stops;arrival_time;destination_city;class;duration;days_left;price
1436;Vistara;UK-705;Delhi;Early_Morning;one;Night;Mumbai;Economy;12.83;9;16980
1437;Air_India;AI-465;Delhi;Evening;one;Night;Mumbai;Economy;6.25;9;16770
1438;Air_India;AI-512;Delhi;Afternoon;one;Night;Mumbai;Economy;8.92;9;16770
1439;Air_India;AI-9843;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;9.75;9;17295
1440;Air_India;AI-9643;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.83;9;17295
1441;Air_India;AI-544;Delhi;Evening;one;Night;Mumbai;Economy;6.67;9;17505
1442;Air_India;AI-542;Delhi;Morning;one;Night;Mumbai;Economy;14.17;9;17505
1443;Air_India;AI-560;Delhi;Morning;one;Night;Mumbai;Economy;15.75;9;17505
1444;Air_India;AI-415;Delhi;Evening;one;Evening;Mumbai;Economy;25.08;9;17536
1445;Air_India;AI-9915;Delhi;Evening;one;Afternoon;Mumbai;Economy;21.25;9;17873
1446;Air_India;AI-885;Delhi;Morning;one;Night;Mumbai;Economy;10.92;9;18030
1447;Air_India;AI-885;Delhi;Morning;one;Night;Mumbai;Economy;11.5;9;18030
1448;Air_India;AI-764;Delhi;Evening;one;Evening;Mumbai;Economy;24.92;9;18135
1449;Air_India;AI-764;Delhi;Evening;one;Night;Mumbai;Economy;27.17;9;18135
1450;Air_India;AI-762;Delhi;Night;one;Evening;Mumbai;Economy;21.58;9;18975
1451;Air_India;AI-762;Delhi;Night;one;Night;Mumbai;Economy;23.83;9;18975
1452;Air_India;AI-885;Delhi;Morning;one;Late_Night;Mumbai;Economy;13.25;9;19290
1453;GO_FIRST;G8-286;Delhi;Morning;one;Evening;Mumbai;Economy;8.83;9;19291
1454;GO_FIRST;G8-286;Delhi;Morning;one;Evening;Mumbai;Economy;7.5;9;19815
1455;Vistara;UK-847;Delhi;Morning;one;Morning;Mumbai;Economy;22.58;9;20340
1456;Air_India;AI-885;Delhi;Morning;one;Evening;Mumbai;Economy;5.67;9;20340
1457;Air_India;AI-537;Delhi;Evening;one;Morning;Mumbai;Economy;15.83;9;20445
1458;Air_India;AI-471;Delhi;Afternoon;one;Evening;Mumbai;Economy;4.58;9;20865
1459;GO_FIRST;G8-191;Delhi;Morning;one;Evening;Mumbai;Economy;8.92;9;23685
1460;GO_FIRST;G8-266;Delhi;Early_Morning;one;Evening;Mumbai;Economy;11.75;9;23685
1461;AirAsia;I5-773;Delhi;Evening;one;Early_Morning;Mumbai;Economy;11.67;9;29501
1462;SpiceJet;SG-1089;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;10;5953
1463;SpiceJet;SG-8803;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;10;5953
1464;SpiceJet;SG-1061;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.33;10;5953
1465;SpiceJet;SG-8157;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.33;10;5953
1466;AirAsia;I5-764;Delhi;Early_Morning;zero;Early_Morning;Mumbai;Economy;2.17;10;5956
1467;Vistara;UK-927;Delhi;Morning;zero;Morning;Mumbai;Economy;2.08;10;5955
1468;Vistara;UK-943;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.25;10;5955
1469;Vistara;UK-995;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.25;10;5955
1470;Vistara;UK-977;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;10;5955
1471;Vistara;UK-963;Delhi;Morning;zero;Morning;Mumbai;Economy;2.33;10;5955
1472;Vistara;UK-955;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;10;5955
1473;GO_FIRST;G8-334;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;10;5954
1474;GO_FIRST;G8-338;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;10;5954
1475;Indigo;6E-2054;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;10;5955
1476;Indigo;6E-5001;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;10;5955
1477;Indigo;6E-6261;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;10;5955
1478;Indigo;6E-6278;Delhi;Morning;zero;Morning;Mumbai;Economy;2.33;10;5955
1479;Air_India;AI-887;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.08;10;5955
1480;Air_India;AI-665;Delhi;Early_Morning;zero;Morning;Mumbai;Economy;2.17;10;5955
1481;Air_India;AI-865;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.17;10;5955
1482;Air_India;AI-678;Delhi;Morning;zero;Morning;Mumbai;Economy;2.25;10;5955
1483;AirAsia;I5-773;Delhi;Evening;one;Early_Morning;Mumbai;Economy;11.67;10;5949
1484;GO_FIRST;G8-237;Delhi;Afternoon;one;Night;Mumbai;Economy;7.5;10;5954
1485;GO_FIRST;G8-103;Delhi;Evening;one;Early_Morning;Mumbai;Economy;12.33;10;5954
1486;GO_FIRST;G8-119;Delhi;Evening;one;Early_Morning;Mumbai;Economy;12.67;10;5954
1487;GO_FIRST;G8-119;Delhi;Evening;one;Morning;Mumbai;Economy;15.17;10;5954
1488;GO_FIRST;G8-113;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.75;10;5954
1489;Air_India;AI-441;Delhi;Evening;one;Night;Mumbai;Economy;3.75;10;5955
1490;Vistara;UK-945;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;10;6375
1491;Vistara;UK-941;Delhi;Evening;zero;Evening;Mumbai;Economy;2.33;10;6375
1492;Indigo;6,00E-218;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.33;10;6165
1493;SpiceJet;SG-8709;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;10;6270
1494;SpiceJet;SG-8483;Delhi;Evening;one;Early_Morning;Mumbai;Economy;13.25;10;6270
1495;Vistara;UK-993;Delhi;Afternoon;zero;Afternoon;Mumbai;Economy;2.17;10;6690
1496;Vistara;UK-985;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;10;6690
1497;Vistara;UK-953;Delhi;Night;zero;Night;Mumbai;Economy;2.17;10;6690
1498;Air_India;AI-805;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;10;6375
1499;Air_India;AI-624;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;10;6375
1500;SpiceJet;SG-8169;Delhi;Evening;zero;Night;Mumbai;Economy;2.33;10;6480
1501;GO_FIRST;G8-346;Delhi;Evening;zero;Night;Mumbai;Economy;2.25;10;6532
1502;GO_FIRST;G8-330;Delhi;Night;zero;Night;Mumbai;Economy;2.25;10;6532
1503;Indigo;6E-2137;Delhi;Night;zero;Late_Night;Mumbai;Economy;2.17;10;6585
1504;Indigo;6E-5328;Delhi;Morning;zero;Morning;Mumbai;Economy;2.5;10;6585
1505;Vistara;UK-981;Delhi;Night;zero;Night;Mumbai;Economy;2.0;10;7530
1506;Vistara;UK-951;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.17;10;7530
1507;Vistara;UK-933;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.17;10;7530
1508;Air_India;AI-868;Delhi;Evening;zero;Evening;Mumbai;Economy;2.0;10;7215
1509;Indigo;6E-2013;Delhi;Early_Morning;one;Morning;Mumbai;Economy;6.58;10;7420
1510;Indigo;6E-6722;Delhi;Night;zero;Night;Mumbai;Economy;2.25;10;7530
1511;Indigo;6E-5041;Delhi;Evening;zero;Night;Mumbai;Economy;2.17;10;7845
1512;Indigo;6E-6202;Delhi;Morning;zero;Afternoon;Mumbai;Economy;2.17;10;8055
1513;Indigo;6,00E-184;Delhi;Morning;one;Afternoon;Mumbai;Economy;4.17;10;8108
1514;Indigo;6E-2046;Delhi;Evening;zero;Evening;Mumbai;Economy;2.17;10;8685
1515;Indigo;6E-549;Delhi;Afternoon;zero;Evening;Mumbai;Economy;2.25;10;8685
1516;Indigo;6E-2083;Delhi;Early_Morning;one;Morning;Mumbai;Economy;5.42;10;8885
1517;Indigo;6E-5018;Delhi;Afternoon;one;Night;Mumbai;Economy;10.33;10;9263
1518;Indigo;6E-926;Delhi;Evening;one;Night;Mumbai;Economy;4.92;10;9373
1519;Indigo;6E-5063;Delhi;Afternoon;one;Night;Mumbai;Economy;8.25;10;9373
1520;GO_FIRST;G8-717;Delhi;Evening;one;Night;Mumbai;Economy;4.75;10;9447
1521;GO_FIRST;G8-717;Delhi;Evening;one;Late_Night;Mumbai;Economy;9.33;10;9447
1522;Vistara;UK-829;Delhi;Early_Morning;one;Night;Mumbai;Economy;15.5;10;9840
1523;Vistara;UK-829;Delhi;Early_Morning;one;Morning;Mumbai;Economy;26.5;10;9840
1524;Vistara;UK-859;Delhi;Morning;one;Night;Mumbai;Economy;12.58;10;9945
1525;Vistara;UK-859;Delhi;Morning;one;Morning;Mumbai;Economy;23.58;10;9945
1526;AirAsia;I5-1529;Delhi;Morning;one;Night;Mumbai;Economy;11.0;10;9840
1527;Indigo;6E-607;Delhi;Night;one;Morning;Mumbai;Economy;10.17;10;9861
1528;Vistara;UK-829;Delhi;Early_Morning;one;Afternoon;Mumbai;Economy;7.0;10;10260
1529;Air_India;AI-531;Delhi;Evening;one;Night;Mumbai;Economy;24.75;10;9945
1530;Vistara;UK-683;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;25.58;10;10303
1531;Vistara;UK-879;Delhi;Evening;one;Night;Mumbai;Economy;5.33;10;10575
1532;Vistara;UK-899;Delhi;Afternoon;one;Night;Mumbai;Economy;8.25;10;10575
1533;Vistara;UK-871;Delhi;Night;one;Morning;Mumbai;Economy;13.42;10;10575
1534;Vistara;UK-879;Delhi;Evening;one;Morning;Mumbai;Economy;16.33;10;10575
1535;Vistara;UK-871;Delhi;Night;one;Afternoon;Mumbai;Economy;17.92;10;10575
1536;Vistara;UK-899;Delhi;Afternoon;one;Morning;Mumbai;Economy;19.25;10;10575
1537;Vistara;UK-879;Delhi;Evening;one;Afternoon;Mumbai;Economy;20.83;10;10575
1538;Vistara;UK-899;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;23.75;10;10575
1539;Vistara;UK-871;Delhi;Night;one;Night;Mumbai;Economy;26.42;10;10575
1540;Indigo;6E-2092;Delhi;Evening;one;Night;Mumbai;Economy;5.33;10;10260
1541;GO_FIRST;G8-719;Delhi;Early_Morning;one;Night;Mumbai;Economy;14.25;10;10339
1542;Indigo;6E-2168;Delhi;Evening;one;Night;Mumbai;Economy;4.42;10;10349
1543;Indigo;6E-369;Delhi;Night;one;Morning;Mumbai;Economy;10.42;10;10523
1544;GO_FIRST;G8-1404;Delhi;Morning;one;Afternoon;Mumbai;Economy;5.08;10;10549
1545;SpiceJet;SG-2976;Delhi;Evening;one;Morning;Mumbai;Economy;15.25;10;10651
1546;Air_India;AI-473;Delhi;Evening;one;Evening;Mumbai;Economy;22.75;10;10680
1547;Indigo;6E-2193;Delhi;Afternoon;one;Night;Mumbai;Economy;8.33;10;10838
1548;Air_India;AI-475;Delhi;Afternoon;one;Afternoon;Mumbai;Economy;24.58;10;10933
